ASV	Domain	Phylum	Class	Order	Family	Genus	Species
49accfb3bec0f1920f08908751959eb9	d__Archaea	 p__Thermoplasmatota	 c__Thermoplasmata	 o__uncultured	 f__uncultured	 g__uncultured	 s__uncultured_sediment
57b4d8ad0d079893ca92bb6380c85a56	d__Bacteria	 p__SAR324_clade(Marine_group_B)	 c__SAR324_clade(Marine_group_B)	 o__SAR324_clade(Marine_group_B)	 f__SAR324_clade(Marine_group_B)	 g__SAR324_clade(Marine_group_B)	 s__uncultured_bacterium
f5efcf2abefb30939929bfbdd532dff6	d__Archaea	 p__Nanoarchaeota	 c__Nanoarchaeia	 o__Woesearchaeales	 f__Woesearchaeales	 g__Woesearchaeales	 s__uncultured_archaeon
1b25489a4c767b9a0161126b46909f7c	d__Bacteria	 p__Verrucomicrobiota	 c__Omnitrophia	 o__Omnitrophales	 f__Omnitrophaceae	 g__Candidatus_Omnitrophus	 s__uncultured_bacterium
7a34d97a390127b0c9eec3c251c1cd42	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__UBA10353_marine_group	 f__UBA10353_marine_group	 g__UBA10353_marine_group	 s__uncultured_bacterium
6e732c2e8ec973487f605ca05a503cb8	d__Bacteria	 p__Verrucomicrobiota	 c__Omnitrophia	 o__Omnitrophales	 f__Omnitrophaceae	 g__Candidatus_Omnitrophus	 s__uncultured_organism
bbd3e66c33f65521bcc24b1d346592f9	d__Bacteria	 p__Patescibacteria	 c__Gracilibacteria	 o__Absconditabacteriales_(SR1)	 f__Absconditabacteriales_(SR1)	 g__Absconditabacteriales_(SR1)	 s__uncultured_Epsilonproteobacteria
5fd4f2031d7c74a69f522669b9f95382	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Thiomicrospirales	 f__Thiomicrospiraceae	 g__endosymbionts	 s__uncultured_proteobacterium
9e0c37bf4742132340742db78139f8f5	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__uncultured	 g__uncultured	 s__uncultured_Bacteroidetes
9e2bcae80b77c808709555e99b90f3b7	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Porticoccaceae	 g__C1-B045	 s__Cladosiphon_okamuranus
0ac4b005af9654a62fd9494750ea9a89	d__Bacteria	 p__Patescibacteria	 c__Gracilibacteria	 o__Absconditabacteriales_(SR1)	 f__Absconditabacteriales_(SR1)	 g__Absconditabacteriales_(SR1)	
caee816e31998be1f05d34f21fe1b769	d__Bacteria	 p__Verrucomicrobiota	 c__Omnitrophia	 o__Omnitrophales	 f__Omnitrophaceae	 g__Candidatus_Omnitrophus	 s__uncultured_bacterium
596efd1fba4f5e35bd4ded81fd6acc8d	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__Thermoanaerobaculales	 f__Thermoanaerobaculaceae	 g__Subgroup_10	
e65cd587fd3b86f8a444d8adb92461aa	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cyclobacteriaceae	 g__Fulvivirga	 s__uncultured_organism
c2f231f019b97bc23d12872bff18819f	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Subgroup_17	 f__Subgroup_17	 g__Subgroup_17	 s__uncultured_bacterium
196604d432500335c3d554e31d3eb833	d__Bacteria	 p__Bacteroidota	 c__Rhodothermia	 o__Rhodothermales	 f__Rhodothermaceae	 g__Rhodothermaceae	 s__uncultured_bacterium
df73a227b74f3c0b6f87ca02d56825b3	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__uncultured	
945c42e367aa973cff1d92bdf038d20a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__SAR86_clade	 f__SAR86_clade	 g__SAR86_clade	
f910e9a292ac4ba50185f75f0f36414d	d__Bacteria	 p__Latescibacterota	 c__Latescibacterota	 o__Latescibacterota	 f__Latescibacterota	 g__Latescibacterota	 s__uncultured_bacterium
2e498696aedebc502fe4f8a77dc58933	d__Bacteria	 p__Planctomycetota	 c__vadinHA49	 o__vadinHA49	 f__vadinHA49	 g__vadinHA49	 s__uncultured_bacterium
c82931786fb9608f9e658d6bfdfe9175	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__Berkeleya_fennica
57dff16859c7ce70f86343da1460e2d3	d__Bacteria	 p__Desulfobacterota	 c__Desulfuromonadia	 o__Bradymonadales	 f__Bradymonadales	 g__Bradymonadales	 s__uncultured_bacterium
b4639efb432c1d7d9b4e2313b583869e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Erythrobacter	
4e082e5efef7c3e5dadd4c1be0b380c2	d__Bacteria	 p__Bdellovibrionota	 c__Bdellovibrionia	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__Bdellovibrionales_bacterium
ee701f2f5c405a2049defbf9523e4e47	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Erythrobacter	 s__Sphingomonadaceae_bacterium
1d67cfc7b40ccc7584e5acaf0db1a39b	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__uncultured	
4022d1299123d5964aacca97fc8b261e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Shewanellaceae	 g__Psychrobium	 s__Psychrobium_conchae
48be64c2ff82faa734fc64a9c415e853	d__Bacteria	 p__Bdellovibrionota	 c__Bdellovibrionia	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__Inanidrilus_exumae
7a73a6470cabacf11997cbd1332b8bd0	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__uncultured	 g__uncultured	 s__uncultured_organism
4d8d5e8ffa4101b80a72bb5a884f15de	d__Bacteria	 p__Bdellovibrionota	 c__Bdellovibrionia	 o__Bacteriovoracales	 f__Bacteriovoracaceae	 g__Peredibacter	 s__uncultured_delta
04d3cdd4777346dc8d1fd48ea2003573	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Vibrionales	 f__Vibrionaceae	 g__Photobacterium	
8db3f6b36dd2f56e794df150d19a9868	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales			
18ea9a6d8f959247dcbef5caca70598f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Crocinitomicaceae	 g__Crocinitomix	 s__uncultured_Bacteroidetes/Chlorobi
c97fd7725ccb4589c71de24ef13e5fe8	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae		
be0a0517a2342ee0ab9fc4f206fe3efc	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Vibrionales	 f__Vibrionaceae		
dd30c511b401dd4b8e5894d20277288b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Colwelliaceae	 g__Thalassotalea	
4aa41ec103577c193bf51a6bc95e8b8a	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Cyanobacteriales	 f__Xenococcaceae	 g__Pleurocapsa_PCC-7319	
68e51ca8c64e4777eccb5fc007b3a6ea	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Spongiibacteraceae	 g__Sinobacterium	 s__uncultured_bacterium
ccd6e64ab319a0a657c627f02b34bc2a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Cryomorphaceae	 g__Vicingus	
6dcdeb81d01aeabb24080af2fd1c0fe7	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	
ee3c7a9726ec9bfce17d983bdfaae9c1	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__SBR1031	 f__A4b	 g__A4b	 s__uncultured_bacterium
a43ccb56dd008197b3aeb90264a45b9a	d__Bacteria	 p__Bdellovibrionota	 c__Bdellovibrionia	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__uncultured_bacterium
8ecd5a84ae7a3277e6519ba0651a4ee6	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Portibacter	 s__uncultured_deep-sea
0849d47e3fb745458379b0750a9ad0c3	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__uncultured	 g__uncultured	 s__uncultured_Rhizobiales
15d4b0a6e563b4a2957a18defc556ad9	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
3cda24d1581eb3a9931cf6f1e11f0d4c	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Alcanivoracaceae1	 g__Alcanivorax	
7e864d305b90774044bc0db8fa5a5db9	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Cloacibacterium	
301f0587a724e888e06ba9060ff60ab8	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__uncultured	 s__Ulvibacter_sp.
cfdb9f4db651c0525d0289ed0e2a2e75	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Portibacter	
13b4a13d6ae55b068ed1c57017350631	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Dokdonia	
ed7c93ca12b0770967e891cbed93d959	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Cryomorphaceae	 g__Owenweeksia	 s__bacterium_DG890
fb96169baea83d079efaa8c542c2c80a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Cryomorphaceae	 g__uncultured	 s__uncultured_Bacteroidetes
8a0caf884354b0229deedb40062c0bc2	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Rickettsiaceae	 g__uncultured	 s__uncultured_bacterium
9bbbe98e131a72e72d7a2bc6c2b69354	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__SM2D12	 g__SM2D12	
d5fb09fb0b8e2904c0958e884dbc8002	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae		
173cf8683dc93d9eebbb75470c55c685	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae		
7af5b607523fdb147c825faa08fa8fbf	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__DEV007	 g__DEV007	 s__uncultured_Verrucomicrobium
527b8bb664bfa8228d77bba2887994ac	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae		
429b323753ad5f9c6ecf9aaa0dc5fe24	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__uncultured	 g__uncultured	
8b393746a4f08123762dd50419e560a3	d__Bacteria	 p__WPS-2	 c__WPS-2	 o__WPS-2	 f__WPS-2	 g__WPS-2	 s__hydrothermal_vent
e87e10160cd0dad4c1bdc0f294615828	d__Bacteria	 p__Verrucomicrobiota	 c__Omnitrophia	 o__Omnitrophales	 f__Omnitrophales	 g__Omnitrophales	 s__uncultured_bacterium
e96e2fe87dc734bcb79e14c3def834f7	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__Thermoanaerobaculales	 f__Thermoanaerobaculaceae	 g__Subgroup_10	 s__uncultured_sediment
bd1b9eb52b49255da4553e77ee375080	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Phycisphaerales	 f__Phycisphaeraceae	 g__Urania-1B-19_marine_sediment_group	 s__uncultured_Planctomycetales
274c6f094eb46ea96effb54fc98e4c05	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Lentimicrobiaceae	 g__Lentimicrobiaceae	
7ca322efacc76b0cdd8fe5ddf6f1b046	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Phycisphaerales	 f__AKAU3564_sediment_group	 g__AKAU3564_sediment_group	
613f7bed833c9c177e43bca6fc3c2b37	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Crocinitomicaceae		
977e202ad19bb96b929ac869816b7aa4	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__AT-s2-59	 f__AT-s2-59	 g__AT-s2-59	
847f9e09d6baa7d88773ed6f267d08d8	d__Bacteria	 p__Patescibacteria	 c__Gracilibacteria	 o__Absconditabacteriales_(SR1)	 f__Absconditabacteriales_(SR1)	 g__Absconditabacteriales_(SR1)	
2e4c7fc221a871e40ebd502111998223	d__Bacteria	 p__Acidobacteriota	 c__Subgroup_21	 o__Subgroup_21	 f__Subgroup_21	 g__Subgroup_21	 s__uncultured_bacterium
0cd1e8986923bb91d16fd103d7ea7795	d__Bacteria	 p__Patescibacteria	 c__Gracilibacteria	 o__Absconditabacteriales_(SR1)	 f__Absconditabacteriales_(SR1)	 g__Absconditabacteriales_(SR1)	 s__uncultured_organism
786139d75e944747b90f03430672eb62	d__Bacteria	 p__Nitrospinota	 c__Nitrospinia	 o__Nitrospinales	 f__Nitrospinaceae	 g__Nitrospina	
dd4375fb2837c25b7cde89fdd9fe4347	d__Bacteria	 p__Campilobacterota	 c__Campylobacteria	 o__Campylobacterales	 f__Sulfurimonadaceae	 g__Sulfurimonas	 s__uncultured_gamma
8cf3c7d62033fd6908ba27480bf20d75	d__Bacteria	 p__Latescibacterota	 c__Latescibacterota	 o__Latescibacterota	 f__Latescibacterota	 g__Latescibacterota	
622c1ab15e8516bb7a8b4a41a7f2fff3	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__0319-6G20	 f__0319-6G20	 g__0319-6G20	
ea8f58dc71aeccb695980855f18bb057	d__Bacteria	 p__FCPU426	 c__FCPU426	 o__FCPU426	 f__FCPU426	 g__FCPU426	 s__uncultured_bacterium
6818c0e6e898ef73d77535cad170d3e0	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Psychroflexus	 s__uncultured_organism
bcb708233342c0aa3546f062ff0f6a83	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Kiloniellales	 f__Kiloniellaceae	 g__uncultured	
7a4298ba911c70def6c2311222d10641	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__uncultured	
0974a9732324b9c9f02935da6b1a959f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Marinifilaceae	 g__uncultured	 s__uncultured_bacterium
8bfa1d4d904161fd28e0eb57aa3c054c	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__Microtrichales	 f__Microtrichaceae	 g__Sva0996_marine_group	
f348943d8043e22d1161687e15fc3a55	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Gammaproteobacteria_Incertae_Sedis	 f__Unknown_Family	 g__Marinicella	 s__uncultured_Marinicella
73cc2c6ecbcc446be3728d1739d22a76	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__Nannocystales	 f__Nannocystaceae	 g__uncultured	
fd1981d5dea1c8a01f7c5b074f824710	d__Bacteria	 p__Calditrichota	 c__Calditrichia	 o__Calditrichales	 f__Calditrichaceae	 g__Calditrichaceae	
a64fc376e5ed5e0978f4a3e2a047e703	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__Micavibrionaceae	 g__uncultured	 s__uncultured_bacterium
d391f994e63efbcfa7df86302dd08775	d__Bacteria	 p__Planctomycetota	 c__OM190	 o__OM190	 f__OM190	 g__OM190	 s__uncultured_deep-sea
aa5fbe2f1710e408e37e7ffddfa7c5a8	d__Bacteria	 p__Patescibacteria	 c__Parcubacteria	 o__Candidatus_Kaiserbacteria	 f__Candidatus_Kaiserbacteria	 g__Candidatus_Kaiserbacteria	
4b6730eab23159e53937321a9d10f1b9	d__Bacteria	 p__Myxococcota	 c__bacteriap25	 o__bacteriap25	 f__bacteriap25	 g__bacteriap25	 s__uncultured_organism
168e09e45308cee66a6fc2ec3fe6da25	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__uncultured	 f__uncultured	 g__uncultured	
31fdf733fa73cf555a23d7867b66d895	d__Bacteria	 p__Chloroflexi	 c__Dehalococcoidia	 o__SAR202_clade	 f__SAR202_clade	 g__SAR202_clade	 s__uncultured_bacterium
efeea165ec0180cca1a3f8db64fe748f	d__Bacteria	 p__Desulfobacterota	 c__Desulfuromonadia	 o__Desulfuromonadia	 f__Geopsychrobacteraceae	 g__Geopsychrobacter	
7516457bbfb295dacdd42bdd48d9256e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae		
387c137b6c0682fb4c61ce1d1aa9fb27	d__Bacteria	 p__Latescibacterota	 c__Latescibacterota	 o__Latescibacterota	 f__Latescibacterota	 g__Latescibacterota	 s__uncultured_Bacteroidetes
7ca9aa2099dcd54ab71a096ab6c6adae	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Lentimicrobiaceae	 g__Lentimicrobiaceae	 s__uncultured_Bacteroidetes
a681149b628eca2bd320ae4484bb8b6e	d__Bacteria	 p__Verrucomicrobiota	 c__Lentisphaeria	 o__SS1-B-02-17	 f__SS1-B-02-17	 g__SS1-B-02-17	 s__uncultured_Lentisphaerae
6952c975951e505eef7aadfd04e43e29	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Phycisphaerales	 f__Phycisphaeraceae	 g__SM1A02	 s__uncultured_bacterium
a343517c6f4ef6112c6821d54919f5ed	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Lentimicrobiaceae	 g__Lentimicrobiaceae	 s__uncultured_Bacteroidetes
7718bad1112adef1e2505719e64d3a62	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__SBR1031	 f__SBR1031	 g__SBR1031	 s__metagenome
cd9382d05b8f21c85771f3d062cbbd60	d__Bacteria	 p__SAR324_clade(Marine_group_B)	 c__SAR324_clade(Marine_group_B)	 o__SAR324_clade(Marine_group_B)	 f__SAR324_clade(Marine_group_B)	 g__SAR324_clade(Marine_group_B)	
e7263f45478553036f5d089f2948fbf1	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Rubritaleaceae	 g__Rubritalea	 s__uncultured_bacterium
c6c409a4f0b887eff43b8af9b21c29e9	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__Micavibrionaceae	 g__uncultured	 s__uncultured_bacterium
e18e44e06165c935548dc170a103c830	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__uncultured	
26159dd49687fa53876646fa106a439e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__Micavibrionaceae	 g__uncultured	 s__uncultured_bacterium
3e4f222e3c882891fa58f8f4b2b45064	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__Micavibrionaceae	 g__uncultured	
afdb7607de0997deda03c757cd94407a	d__Bacteria	 p__Campilobacterota	 c__Campylobacteria	 o__Campylobacterales	 f__Sulfurimonadaceae	 g__Sulfurimonas	
a511653b103ecd63a46697e1c69d8c4b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Shewanellaceae	 g__Shewanella	
0e85eebd38bd23954804f63d7f3e71a3	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Dokdonia	
85c4bd620103297d2e27f7c58666ddf5	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Ulvibacter	 s__Ulvibacter_marinus
40aa1661b95f66add1def2c7a675d464	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Spongiibacteraceae	 g__Spongiibacter	
10ff9bb5ec82e7c9843574db6c9c5ad7	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cyclobacteriaceae	 g__uncultured	 s__uncultured_bacterium
8508a8ac5b4657a0d6dc4a2026e22732	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales			
60d8bbdd4bdfad117e6e22f4b05f92f7	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae		
c5e71cd521ccf5bf2a3253eb5abc1a90	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Kordia	
105b2e5ee614940c11223e0a1112e11e	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Opitutales	 f__Puniceicoccaceae	 g__Pelagicoccus	
0f59e2628cc0688b3ddab7a2efcd89d8	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae		
abe071817a9a1a6e0e5e78fff4e01970	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter	
1558d12a6f85faa5e8e4fbf0e1f7f675	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Cellvibrionaceae	 g__Candidatus_Endobugula	 s__uncultured_marine
db9095fe6eb4222804ef1a1db0d39cae	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Lewinella	 s__uncultured_Bacteroidetes
7e795186189c039dd30c7bef3c3504ff	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__uncultured	
8b19821bfa24a7215dc0b9c3a68fae5e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__NS9_marine_group	 g__NS9_marine_group	 s__uncultured_Flavobacterium
d9f9a55d1259b1dce078cd95e3baa6db	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Lacihabitans	 s__uncultured_bacterium
3bf0dca64015c9cc2f4a73ce40f98a0f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
8accc13cbd3b7bed0b9f6436cf6296e8	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Lewinella	 s__uncultured_bacterium
d3c46c252283176591762cf0cee912b4	d__Bacteria	 p__Bdellovibrionota	 c__Bdellovibrionia	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__OM27_clade	 s__uncultured_bacterium
fbd8da2234ce292d46f0f3d30d656fd8	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__Oligoflexales	 f__Oligoflexales	 g__Pseudobacteriovorax	 s__uncultured_delta
34fe1b60de52ce4bccbdc32257b3ac61	d__Bacteria	 p__Patescibacteria	 c__Parcubacteria	 o__Candidatus_Kaiserbacteria	 f__Candidatus_Kaiserbacteria	 g__Candidatus_Kaiserbacteria	
d51581c807796b56a0e65e98654debf4	d__Bacteria	 p__Bdellovibrionota	 c__Bdellovibrionia	 o__Bacteriovoracales	 f__Bacteriovoracaceae	 g__Halobacteriovorax	
dba41a16313195710995ffcf42a7c95a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Pseudohongiellaceae	 g__Pseudohongiella	
b89616db512628f6f5c39dc462597732	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__Actinomarinales	 f__uncultured	 g__uncultured	 s__uncultured_actinobacterium
3c1cdbdf9263fe30f67bd946f1612934	d__Bacteria	 p__Myxococcota	 c__Myxococcia	 o__Myxococcales	 f__Myxococcaceae	 g__P3OB-42	 s__uncultured_bacterium
f2a3c8e78ac7043708c8fffdd56d3926	d__Archaea	 p__Nanoarchaeota	 c__Nanoarchaeia	 o__Woesearchaeales	 f__Woesearchaeales	 g__Woesearchaeales	 s__unidentified_archaeon
d5b5e945aaf4165348cf26367a72c3dc	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Gammaproteobacteria_Incertae_Sedis	 f__Unknown_Family	 g__Candidatus_Berkiella	 s__uncultured_bacterium
e5cfb07c4c0bf28897cdcf61bdf9bdec	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Cryomorphaceae	 g__uncultured	 s__uncultured_bacterium
908c2e65649f61a5684ac78eb9800ef7	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Blastopirellula	
c4450e0649b8842bf5f5aca658bde10e	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__MSBL9	 f__SG8-4	 g__SG8-4	 s__uncultured_Planctomyces
61f543cce905e436adbddece509a84f8	d__Bacteria	 p__Spirochaetota	 c__Spirochaetia	 o__Spirochaetales	 f__Spirochaetaceae	 g__Spirochaeta	 s__uncultured_bacterium
440aa27834835dc72415d2867dbc4307	d__Bacteria	 p__Spirochaetota	 c__Spirochaetia	 o__Spirochaetales	 f__Spirochaetaceae	 g__Sediminispirochaeta	 s__uncultured_bacterium
a8866c5017128cb50c48987b867965b4	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Cryomorphaceae	 g__Vicingus	 s__uncultured_sediment
8229efeabae6eb4bbe1a0497528f60be	d__Bacteria	 p__Planctomycetota	 c__Pla4_lineage	 o__Pla4_lineage	 f__Pla4_lineage	 g__Pla4_lineage	 s__uncultured_Planctomycetales
48d4130a77c1f78fa7a6e89b1b23e5ce	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Chromatiales	 f__Sedimenticolaceae	 g__Sedimenticola	
8b228087b18534429602a64b3b877dbc	d__Bacteria	 p__Verrucomicrobiota	 c__Omnitrophia	 o__Omnitrophales	 f__Omnitrophaceae	 g__Candidatus_Omnitrophus	 s__metagenome
3d92914a341d76a8b7397a39ed4f3b04	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Vaucheria_litorea
6ea49dae9fd92c344d154f04f93730a2	d__Archaea	 p__Nanoarchaeota	 c__Nanoarchaeia	 o__Woesearchaeales	 f__Woesearchaeales	 g__Woesearchaeales	
0492e764866da9b7f57f3f975f76bdac	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__uncultured	
322fe9c73a9fb61f6e19ab55c55f285f	d__Bacteria	 p__Verrucomicrobiota	 c__Chlamydiae	 o__Chlamydiales	 f__Simkaniaceae		
